CGD_gene,ADscore,ARscore,XLscore,hi,rec,constaint_score,Genic_score,PAEscore
ALOXE3,0.009473846451101175,0.7054210531060727,0.000001,0.09931,0.15375,0.585060786,-0.9956649357,0.04077637689203746
ALPL,0.11511809747502914,0.11884464973560528,0.000001,0.4558,0.9277,2.243371645,7.61E-05,0.8419065218828915
ALX1,0.000001,0.6194933387631061,0.000001,0.65422,0.10311,0.772052058,0.3069026678,0.0
ALX3,0.000001,0.6570674416459311,0.000001,0.5213,0.09992,0.764647851,-0.2497093186,0.03401527280086257
AMACR,0.038330019798351704,0.644191795444193,0.000001,0.000001,0.000001,2.492569177,1.4183845793,0.6360995821159938
AMELX,0.000001,0.0,0.6739606223026086,0.14574,0.24801,0.000001,0.0589374977,0.02099386193800012
AMHR2,0.012607875733114131,0.6367177237184511,0.000001,0.32915,0.15847,0.450971223,-0.9349773582,0.7015463982939646
ANGPTL3,0.006345337909533258,0.6939048621339984,0.000001,0.000001,0.000001,-0.591369363,-0.1137927883,0.031534693952419715
ANK1,0.2387727927686532,0.03178326858936702,0.000001,0.75287,0.74808,2.380872811,-3.1433735929,0.8475750518338915
ANKH,0.6603460488471574,0.006399909810317691,0.000001,0.000001,0.000001,2.086459151,-0.3783461165,0.0
ANO10,0.015802557989979697,0.6577917133307196,0.000001,0.13961,0.09565,-0.068399938,0.9571774187,0.0
ANO5,0.012595530961561631,0.672819411342512,0.000001,0.11025,0.11663,0.00356743,0.5842000361,0.5665351442165439
AP1S2,0.000001,0.0,0.681094842262881,0.74914,0.05068,0.000001,0.0571185339,0.0
AP3B1,0.021562492554340045,0.7069855547291235,0.000001,0.35326,0.31608,1.692253236,0.4262314502,0.7082366842692889
AP4B1,0.00846354306172662,0.6928229592089192,0.000001,0.17088,0.11086,0.111217615,-0.1303808215,0.02177375541147788
AP4E1,0.000001,0.7119219705820489,0.000001,0.45354,0.09957,-0.353123836,-0.6595000464,0.018910130750570683
AP4M1,0.0062824017347338805,0.7027175185469196,0.000001,0.000001,0.000001,-0.200176291,-1.1756875639,0.03762486422862364
AP4S1,0.000001,0.5940579359852994,0.000001,0.000001,0.000001,0.000001,-0.3617612788,0.0
AP5Z1,0.012836042385721893,0.6640071627358933,0.000001,0.13548,0.10205,-2.182832749,-0.6045254419,0.00963146879832272
APOL1,0.01012998811654681,0.01911007713076517,0.000001,0.000001,0.000001,-1.028981489,1.4458917525,0.008381418554022746
APP,0.13281084937531876,0.000001,0.000001,0.95878,0.5574,2.652316839,-0.9772525253,0.05822083044645119
AQP2,0.0063307538778320455,0.14910390996629605,0.000001,0.22652,0.60646,1.651326846,-0.516085732,0.7732577273297248
AR,0.018636214962373845,0.012528122526167923,0.8821465589560378,0.98848,0.97465,2.0231079,-0.6226769456,0.8033097401324104
ARFGEF2,0.04511712803164434,0.6385030349633721,0.000001,0.60497,0.15011,2.843619834,-2.3850431691,0.06305412360980438
ARL6,0.000001,0.6243653238859382,0.000001,0.08372,0.20815,0.000001,-0.0972061904,0.05799195303993556
ARSB,0.012761680177047948,0.7290353607837432,0.000001,0.06229,0.25636,1.007269396,0.020302773,0.7251352410869158
ARSE,0.00632644538023573,0.000001,0.6190566808086095,0.16729,0.0978,1.277348036,0.2884940884,0.0
ASPM,0.02463971009608396,0.6885275591806217,0.000001,0.34412,0.08672,0.064345882,1.7606223604,0.06113409466572638
ATM,0.000001,0.11170545304653365,0.000001,0.17033,0.15782,0.036476676,1.5268985379,0.7267609057986646
ATOH7,0.006376519451393273,0.6225554726016359,0.000001,0.000001,0.000001,1.454798044,0.1250766517,0.0
ATP13A2,0.026196175820492645,0.6696626567133717,0.000001,0.15955,0.16122,1.776585147,-1.1593972988,0.11702077130420223
ATP2A1,0.006356456924515482,0.6166832599840926,0.000001,0.000001,0.000001,2.688386595,-1.3925551116,0.5849002235943211
ATP2B4,0.026149557343603948,0.07000126158857381,0.000001,0.39529,0.17922,1.996897285,-0.8322576216,0.022430079948529344
ATP6V0A2,0.05267058060598169,0.6734966768336946,0.000001,0.25637,0.37408,0.889536978,-0.6154053561,0.057280972517846196
ATP6V0A4,0.000001,0.610761242018778,0.000001,0.23229,0.22304,0.304154237,-0.1690175437,0.7095641820746056
ATP6V1B1,0.04763598832473014,0.7283541751359661,0.000001,0.16583,0.32362,0.976386042,-0.4849406854,0.739568930007981
ATP7A,0.000001,0.006297949715218667,0.7671999276282889,0.000001,0.000001,1.095933908,0.4060063639,0.6005587684487633
ATR,0.015629842873221132,0.006317908137819266,0.000001,0.81267,0.14325,2.406412831,-1.6392260054,0.6100589521188456
AUH,0.028437999747245462,0.752769840320746,0.000001,0.1314,0.3329,0.494157244,-0.3838075643,0.0715387554320195
AURKC,0.006381963649117181,0.67533206428582,0.000001,0.07295,0.09546,1.417252977,-0.2056170114,0.044183032280335016
AVPR2,0.03457345194559732,0.006359329009938259,0.8857536246084204,0.17911,0.58893,0.895550217,1.0876452625,0.7585637547107527
B3GALTL,0.000001,0.6706746535996173,0.000001,0.22185,0.13753,-0.369429475,0.0662141039,0.65269881891024
BAX,0.04109891670016196,0.10663256362443706,0.000001,0.84572,0.8515,-0.087320901,-0.6042718101,0.028957354905743582
BBS1,0.000001,0.7436396310597214,0.000001,0.000001,0.000001,0.300520092,-0.2644766236,0.04202655881409955
BBS12,0.046579962706698536,0.6281174688922806,0.000001,0.05489,0.17283,0.191666569,1.3797427646,0.04501132921054294
BBS2,0.015908213547352744,0.6622928284939972,0.000001,0.17988,0.09548,0.339956377,-0.8413293837,0.012606201525541113
BBS7,0.03899812565225166,0.7295079668227034,0.000001,0.18181,0.17949,1.148092432,-0.4022122566,0.045416087364003634
BCAM,0.03839867428651287,0.09249086476461978,0.000001,0.1514,0.15985,1.100172488,1.2529269348,0.676940189421427
BCS1L,0.000001,0.8234024625829354,0.000001,0.18102,0.6537,1.629730206,-0.6244972083,0.7256111606112657
BDNF,0.6865297184772795,0.029836636481347444,0.000001,0.000001,0.000001,2.245382741,0.4373644605,0.6216666463974261
BEST1,0.6904818853945213,0.0750552490250983,0.000001,0.1336,0.15669,-1.446775783,-0.2185654301,0.009598907103702625
BFSP1,0.02231569556974467,0.701902393445843,0.000001,0.16061,0.12426,0.64828248,0.0441681027,0.02201869279380902
BICC1,0.6121630802866322,0.029165825390232894,0.000001,0.20727,0.11765,1.820258214,0.6026029817,0.5272837293189491
BIN1,0.018970605546057534,0.6352028907954947,0.000001,0.22561,0.20155,2.2202354,-0.7549584177,0.023228326637088265
BMP1,0.13303504337285055,0.6620879018422272,0.000001,0.74981,0.47505,1.993229748,-1.9641369472,0.1148256259225051
BTD,0.008242827434865126,0.7209975906932903,0.000001,0.06254,0.23561,-0.272598973,0.0239414738,0.7323178792565049
BUB1B,0.07174472109990203,0.0310133347255114,0.000001,0.92121,0.26315,1.166299452,-0.0624234356,0.6828948546576322
C10orf2,0.000001,0.022140312831190802,0.000001,0.000001,0.000001,1.708662092,-0.7770055777,0.03127365010449342
C2orf71,0.022057095894704684,0.022326847491618024,0.000001,0.000001,0.000001,-1.64404708,1.6222755225,0.0
C8orf37,0.000001,0.009490954304576837,0.000001,0.000001,0.000001,0.021260264,0.1930342957,0.018727667935906626
CA12,0.01257759451007752,0.7084372436855841,0.000001,0.21265,0.1284,0.272103908,-0.6226769456,0.6992838592088706
CA2,0.012826495849016519,0.7678906070302208,0.000001,0.23005,0.37216,0.367686894,-0.1394785526,0.721584581354093
CA8,0.000001,0.6457528884907917,0.000001,0.43521,0.13588,1.627250385,-0.0072013718,0.012499742729211494
CABP4,0.03476264801846716,0.6408811849880474,0.000001,0.18229,0.11212,0.436896939,-0.047654689,0.0
CACNA1S,0.6998140582271567,0.07175996308671696,0.000001,0.000001,0.000001,0.09798448,-1.2094200198,0.7189190041206016
CACNA2D4,0.000001,0.7116877905882195,0.000001,0.24173,0.12929,0.62427211,0.9276987562,0.006376090013793788
CAPN3,0.000001,0.650241326339474,0.000001,0.78952,0.10758,0.472788469,-0.7017804379,0.01435835033346176
CARD9,0.0063495253129015276,0.5767485165257821,0.000001,0.09281,0.13929,-0.937980954,-0.5933581366,0.6259024160794979
CASC5,0.04343150662264896,0.11911104801825442,0.000001,0.08184,0.10206,-0.049572084,1.6461790578,0.019256905722344845
CASQ2,0.000001,0.6954064641060798,0.000001,0.1211,0.1526,-0.847218237,-0.1578848607,0.5956599723340048
CAV3,0.10502957597458899,0.05117214466602634,0.000001,0.38282,0.55696,0.478984566,0.439181676,0.8179337617129515
CBX2,0.000001,0.6714038175987544,0.000001,0.13339,0.12407,0.673479528,-0.6595000464,0.012843169270019984
CC2D1A,0.006403969634487646,0.6688612954903163,0.000001,0.09564,0.10252,1.715134378,1.4531985528,0.008464960278512216
CC2D2A,0.000001,0.6032160424092646,0.000001,0.09921,0.13205,0.415204065,-0.916836882,0.00631611392118657
CCDC11,0.006341915656126529,0.01267175388890521,0.000001,0.05858,0.07179,-0.2396002,0.3784983778,0.006310334168601726
CCDC39,0.000001,0.7379349125794238,0.000001,0.000001,0.000001,-0.845301855,1.2492724842,0.6308857865654537
CCR5,0.000001,0.014754018666645134,0.000001,0.000001,0.000001,-1.97878636,0.4887301123,0.0
CCS,0.01904938691820795,0.1594501473182829,0.000001,0.0676,0.32574,0.264573117,-0.2258429198,0.13319374679273432
CCT5,0.04506277945026851,0.5868711482069985,0.000001,0.81284,0.35026,1.721549284,-0.4242585377,0.031139464169391316
CD36,0.043028210847442995,0.7460417632210627,0.000001,0.000001,0.000001,-6.521178036,-1.7012826384,0.7607661084332272
CD3D,0.04190585136113181,0.7862801924023743,0.000001,0.05886,0.38242,0.000001,-0.2074375289,0.7332566792513978
CD40,0.019594717301936473,0.6854980411804646,0.000001,0.16893,0.72844,1.662122055,0.3271310692,0.7309342973333255
CD79B,0.0544737218869552,0.6566234911022504,0.000001,0.24113,0.3219,0.222192779,-0.4499465344,0.6306301501151659
CDH1,0.7137790131286608,0.0945805009897839,0.000001,0.8252,0.93422,1.715805665,-1.0618103605,0.1721303461157267
CDH23,0.02539084218002786,0.060583744549612434,0.000001,0.32126,0.20307,0.753993674,-1.8377618418,0.6568052858080993
CDH15,0.6709136024217817,0.08513149169739796,0.000001,0.12643,0.12266,0.696858224,-0.1028780928,0.03680099972277537
CDHR1,0.000001,0.7095014447253626,0.000001,0.44263,0.14397,-1.016929432,0.0109925208,0.064538691167815
CDK5RAP2,0.01251560229274691,0.6499148828005886,0.000001,0.03779,0.08467,-0.874561952,-1.9516192883,0.6594893263196184
CDKN1B,0.6326746384801576,0.057095128605085484,0.000001,0.80863,0.68893,0.50172509,-0.0053819721,0.7372252621171825
CEBPE,0.09885275862145315,0.6519421968294987,0.000001,0.48261,0.21317,1.106807238,-0.381986487,0.7109723466177839
CENPJ,0.04359509578174404,0.6640996360946254,0.000001,0.000001,0.000001,0.990766519,0.8321896858,0.0
CEP135,0.000001,0.6850191964773112,0.000001,0.65762,0.11694,-0.840762543,0.4335204962,0.03163245198243191
CEP152,0.000001,0.6838841598440272,0.000001,0.16634,0.09998,0.337192001,0.9717947035,0.0
CEP290,0.058689087404087285,0.7874186604925139,0.000001,0.48442,0.31068,0.072621649,0.3746779957,0.2133254676253173
CEP57,0.0063149947056931055,0.6737856812869597,0.000001,0.53304,0.13617,-0.680070032,-0.0458352466,0.7014163353763634
CERKL,0.031519642082240965,0.7367058075089032,0.000001,0.3448,0.09757,0.774543632,0.7110165662,0.02486827100867724
CFH,0.029307052036555634,0.0771163533269893,0.000001,0.000001,0.000001,0.744664789,0.5198833832,0.6913023591797329
CHAT,0.04345157170846441,0.7626433430002116,0.000001,0.07895,0.53482,1.234181718,1.6277689389,0.7729397204876494
CHKB,0.006281249979766354,0.6833233413396954,0.000001,0.11329,0.12116,0.7360383,-0.3140274219,0.7094291643412401
CHM,0.02843005799652192,0.000001,0.7267079301626351,0.13327,0.2449,0.481439638,0.1746252366,0.13833113986085627
CHRNA1,0.058709750736445125,0.19588163732767863,0.000001,0.10721,0.38059,1.005563179,-0.3342536733,0.6729602734784166
CHRNE,0.012867288800863191,0.028398602422244297,0.000001,0.51041,0.10048,3.482477748,-0.9092902751,0.6695173421746419
CHRNG,0.000001,0.7143763053589557,0.000001,0.06654,0.08497,-0.063754728,-0.4188009561,0.006262371317025987
CHST14,0.0063858157852279595,0.6015519709624915,0.000001,0.3126,0.10716,2.358094678,-0.1394785526,0.5993318683034726
CHST3,0.04992238415539714,0.6966251421651489,0.000001,0.23975,0.13861,1.949265629,-0.3378940345,0.02155479212103878
CHSY1,0.000001,0.6277587516133005,0.000001,0.37712,0.11323,0.674523652,-0.7715534169,0.586800371403307
CHUK,0.043685395974244805,0.6836246272989364,0.000001,0.84106,0.63405,2.100011407,-0.2019769636,0.11326929348927535
CIB2,0.000001,0.5974797038333725,0.000001,0.40943,0.13588,0.007827774,-0.2938016524,0.6522070703720536
CIRH1A,0.012832346041726566,0.7122251648314811,0.000001,0.44263,0.15216,0.940612869,-0.1321999535,0.6656596048576735
CISD2,0.000001,0.6472074235273833,0.000001,0.1863,0.10986,0.000001,-0.0531135452,0.6149040316393919
CLCN1,0.015790802316346622,0.051858560175232764,0.000001,0.000001,0.000001,0.773478283,0.2075899273,0.6981017891739282
CLCN5,0.000001,0.0,0.9511697756895257,0.51707,0.45685,2.007850118,0.0184834648,0.7534668686648153
CLCN7,0.03478404313612593,0.08347063013908461,0.000001,0.23813,0.29785,2.011196184,-1.6369327847,0.6594374157414119
CLDN14,0.012557165295493158,0.6752004142373096,0.000001,0.13752,0.12776,-0.311330787,-0.6024505683,0.5893102287264057
CLDN16,0.006239143961227188,0.7560802969418012,0.000001,0.25918,0.19409,-0.540546432,-0.1376585754,0.6053595490116775
CLDN19,0.009350697149604088,0.6925622548117144,0.000001,0.17672,0.14229,1.267179868,0.6816992456,0.5949184408334718
CLN6,0.022183047763630812,0.6847353535681786,0.000001,0.2172,0.2049,0.355370746,-0.0697007245,0.0291930384097038
CLN8,0.000001,0.5826443700326657,0.000001,0.000001,0.000001,-0.239155533,-0.1358388221,0.01895307368156608
CLRN1,0.000001,0.675090599292261,0.000001,0.18168,0.14671,0.000001,-0.6042718101,0.015824363877555245
CNGA1,0.012456061492829558,0.5648114028190847,0.000001,0.68196,0.13253,1.348140825,-0.0458352466,0.0
CNGA3,0.022317029738182153,0.6466485602573465,0.000001,0.29835,0.18259,-1.337228089,-0.6558707763,0.1045503900467782
CNGB1,0.031808139369274985,0.7349898951360954,0.000001,0.73096,0.14143,0.538155032,1.3300851272,0.04192557724600854
CNGB3,0.016064772412194242,0.7101146361872684,0.000001,0.000001,0.000001,-0.615975734,1.6736997922,0.025370219569256988
CNNM4,0.01264713115723439,0.7219677105754431,0.000001,0.14788,0.10947,2.235810505,-1.1536387771,0.0063508839377920834
CNTNAP2,0.050771919364293656,0.7162133924132971,0.000001,0.59066,0.10874,-0.244337095,-2.2491005397,0.022294864835069914
COL11A1,0.04977124811482141,0.11996083053778148,0.000001,0.35429,0.34658,0.525945626,-0.360177779,0.8230458907737873
COL11A2,0.014038554892226291,0.04726981788006117,0.000001,0.000001,0.000001,2.919617,-1.052752328,0.6888258998188171
COL17A1,0.06903508648181678,0.7359621986473734,0.000001,0.2531,0.28257,-0.373728409,-0.7093512433,0.07061677960191134
COL18A1,0.05806455750583083,0.7163714844080687,0.000001,0.000001,0.000001,-0.637150175,0.7439538462,0.0719511427145307
COL1A2,0.04889613556116957,0.7252668134182295,0.000001,0.000001,0.000001,2.221795745,-1.1445697594,0.7615267410998983
COL3A1,0.7516800145194915,0.058150648424590064,0.000001,0.99739,0.87801,1.831537358,-0.2333399995,0.7585273346553113
COL4A3,0.0514167522931294,0.13901502725107986,0.000001,0.2922,0.33981,1.37761178,1.3502938816,0.7473376410340137
COL4A4,0.028695031815559092,0.14877274771602622,0.000001,0.09807,0.24901,1.535308249,1.0416096753,0.680061635329614
COL4A5,0.000001,0.0,0.8041982352454873,0.000001,0.000001,1.485805838,-1.1481921527,0.7166514139107107
COL6A1,0.06294406447334584,0.07080666209597021,0.000001,0.6413,0.53998,0.466689158,-1.4866122554,0.19214371924171506
COL6A2,0.025143411867367932,0.07373576437045026,0.000001,0.50744,0.37851,-0.058815417,-1.0019647746,0.12196227132775637
COL6A3,0.16552626008207422,0.04539580740997211,0.000001,0.93588,0.40359,-0.730632054,-2.5505051577,0.09984631752524745
COL7A1,0.08755590739059434,0.04130163042766543,0.000001,0.14584,0.25273,0.399505142,-4.2364232447,0.10464231609813981
COL9A1,0.025128664341230317,0.7446237603425375,0.000001,0.49846,0.17535,-0.675243264,-0.8561180291,0.6076307802211048
COL9A2,0.02030566822315679,0.758290828886874,0.000001,0.10977,0.16297,1.375644239,1.6902705444,0.6441959858757075
COLQ,0.006242756899903662,0.6373099212755167,0.000001,0.08375,0.2261,0.004553734,-0.5344905146,0.705586605878552
COMP,0.5939775094543293,0.04057216075137892,0.000001,0.69623,0.72248,3.156772153,-0.4885778835,0.18005355010243623
COQ6,0.03794424527258126,0.6566096586780021,0.000001,0.1594,0.22002,0.032963135,0.7091975091,0.7392012998693764
COQ9,0.000001,0.6346211464728034,0.000001,0.12806,0.08647,0.760710693,0.6835152897,0.6550778275403294
CORIN,0.6449974693534809,0.03135001574158219,0.000001,0.000001,0.000001,-0.060375817,-0.1451527877,0.584762787392756
COX15,0.000001,0.701047488060626,0.000001,0.40736,0.14741,-0.101148793,-0.2460691187,0.04367705758387677
CP,0.041423049609506706,0.8108618051271992,0.000001,0.43314,0.67252,-0.22268259,0.2535035894,0.7468066246223725
CPA6,0.006313593611756953,0.03502538547406206,0.000001,0.23633,0.13365,-0.964811006,0.7330635659,0.047502511002660716
CPN1,0.054145228073169384,0.7206786016568474,0.000001,0.11193,0.2734,1.031746141,-0.5565370434,0.09047651536645637
CRADD,0.000001,0.613451314487149,0.000001,0.000001,0.000001,-0.236038093,-0.0053819721,0.0
CRB1,0.008499810817658006,0.03159129940671036,0.000001,0.27985,0.19528,-0.445194006,-2.5633272154,0.08273177049221216
CRBN,0.006397678407218107,0.7034486805039282,0.000001,0.000001,0.000001,0.671155879,-0.5804039787,0.0786446700867199
CRLF1,0.012590844506212834,0.599559564892988,0.000001,0.44743,0.1979,1.71360307,-0.6483651047,0.7802421909994931
CRX,0.000001,0.09591001137035322,0.000001,0.78537,0.33817,0.640346774,0.0846217467,0.05495662291374677
CRYAB,0.5964088141454627,0.017581809048694417,0.000001,0.5132,0.56457,0.000001,-0.2515300117,0.803268742563295
CRYBB3,0.01890170800646849,0.6116017479390127,0.000001,0.12131,0.12533,-0.591778496,0.8194338545,0.019229871765013885
CSF2RA,0.000001,0.046602969564539465,0.6469857651032529,0.000001,0.000001,-0.893630377,1.003094668,0.7028254719395383
CST3,0.6826013919553379,0.014666255658040025,0.000001,0.16214,0.6254,0.000001,0.1250766517,0.08671743277624393
CSTA,0.01262193765803955,0.6577941097327512,0.000001,0.14167,0.16133,0.000001,0.3253135767,0.027915791420893458
CTDP1,0.06235312507214498,0.6562555680199558,0.000001,0.11827,0.23034,1.944021155,-0.8358825579,0.6896275533981344
CTNNB1,0.7870701734965146,0.012894466116330147,0.000001,0.99997,0.9963,4.197769059,-0.5822252308,0.1462263785549341
CTSC,0.019055431156240196,0.802449589596323,0.000001,0.25625,0.66481,0.000001,-0.4463048533,0.86790889514052
CTSD,0.05130599612966054,0.8009031916149592,0.000001,0.74127,0.90891,1.139100226,-0.5785836229,0.19997138444696827
CTSK,0.024903898716780764,0.5225721222708075,0.000001,0.31764,0.0995,1.683132443,-0.0053819721,0.009600703340520282
CUBN,0.025752242517717412,0.7929262245590237,0.000001,0.16009,0.3163,-1.844813771,1.2577003619,0.8277340237509268
CUL7,0.012704680127885918,0.6947737438330528,0.000001,0.16639,0.12284,0.354396654,-1.5271521575,0.0
CX3CR1,0.021939178468675182,0.04651866850995413,0.000001,0.33672,0.36637,0.961881816,0.9296724198,0.09456378198978521
CXCL12,0.000001,0.01429046870440431,0.000001,0.000001,0.000001,0.000001,0.014844891,0.0
CXCR4,0.728055162594778,0.01280646531677524,0.000001,0.90261,0.79193,1.782321851,-0.2956224973,0.5849858515547989
CYB5R3,0.027393364084198357,0.6479458662576346,0.000001,0.2058,0.28174,-0.259327469,0.5089576099,0.684515064143143
CYBB,0.018704298733159295,0.00633554701971022,0.8919476265838676,0.16497,0.74918,2.287595707,0.3491776316,0.9472462557492579
CYLD,0.7390836080202283,0.038228754548628695,0.000001,0.70026,0.30945,3.157890734,-0.9349773582,0.6348317685808261
CYP11B2,0.029123068894673164,0.01879881433650264,0.000001,0.000001,0.000001,0.499169913,0.558509856,0.49894503659496564
CYP1B1,0.02778067728405644,0.8024892088707021,0.000001,0.10836,0.61975,1.581203961,0.4446372942,0.6807728698240645
CYP7B1,0.01269056349239141,0.6453228758102676,0.000001,0.32142,0.24458,1.051207245,-0.3599402506,0.6936128536006336
DAG1,0.006402647035999826,0.6926724097085585,0.000001,0.31931,0.62512,0.734493856,-0.5694949983,0.13784268084842477
DBT,0.00628124543562508,0.7096316767534863,0.000001,0.39075,0.32097,1.471585752,0.8176166438,0.7446570136375413
DCTN1,0.5990855301934542,0.006473649216935519,0.000001,0.51731,0.50536,2.245483676,-0.87816671,0.06646887250854414
DFNB31,0.000001,0.7256840869260289,0.000001,0.30697,0.16487,0.424747058,0.6374197728,0.6208005621970738
DHCR24,0.03998316100990886,0.6886512032961857,0.000001,0.19237,0.23658,2.25810332,-0.8229196848,0.006229993836893847
DHDDS,0.028441402833774165,0.7877454536207553,0.000001,0.13611,0.82506,0.639946975,-0.0935664077,0.15686695052191735
DHODH,0.01265448490004296,0.6909214047845637,0.000001,0.28914,0.43947,0.659374272,0.0423487925,0.1120969908289339
DKC1,0.02451701286112218,0.000001,0.7839526676505525,0.96016,0.24988,2.620791234,0.1048489857,0.6285181957682534
DLX5,0.17303081900054107,0.6183114511835992,0.000001,0.91921,0.32331,1.40768558,-0.2497093186,0.6981668669914612
DMD,0.0559180248382469,0.04763251601841895,0.7899949635348305,0.3401,0.7637,-0.232364472,-0.8421808437,0.8502540835561492
DMP1,0.009481979952635932,0.6376442934172561,0.000001,0.5927,0.1085,-1.409781711,0.5125963546,0.6475696056073769
DNAH5,0.02532481499564379,0.7154253330634128,0.000001,0.000001,0.000001,-1.488363781,-0.1810939506,0.8093777712773164
DNAJB2,0.000001,0.015756636619954613,0.000001,0.17121,0.08355,1.828652414,-0.1376585754,0.012402006765808719
DNAJC19,0.01299298826330911,0.6498721150251648,0.000001,0.24673,0.14229,0.000001,-0.0751598784,0.6453030543107922
DNASE1L3,0.000001,0.6401008238868983,0.000001,0.15489,0.09901,-1.360003457,0.3087212333,0.03135450337171515
DNMT1,0.8894195532487433,0.046587402335448266,0.000001,0.75008,0.70645,4.869620284,-1.5414971025,0.1953012854122069
DOCK6,0.025361333805127957,0.6393805435081973,0.000001,0.15719,0.10035,2.728889887,-0.9411522287,0.06054658858920526
DOCK8,0.009511450739266625,0.8269746859085566,0.000001,0.49276,0.10648,-0.928189564,-1.9374878564,0.6933153228556718
